person,gender,age,became_member_on,days_diff,max_date_income,offer_id_count,amount_count,amount_mean,reward_count,reward_mean
7bfa3b9308be4d40a0d8ec4ca87df770,F,52.0,2016-06-09,777,81283.14193193914,9,11,20.001818181818184,3,3.0
3a4874d8f0ef42b9a1b72294902afea9,F,55.0,2016-08-16,709,102189.71137587627,0,3,22.540000000000003,0,
e8aaf7b7bdaa4c52af69037ed8b17bab,M,25.0,2016-09-06,688,53181.345572679806,10,18,2.9000000000000004,1,2.0
352ecb6e34b347a6bda73ebcc684ed4f,F,67.0,2018-07-24,2,76032.05628812218,8,0,,0,
051006a0cddf40e0a973d9317c032086,M,27.0,2014-04-15,1563,45881.84473432699,11,17,3.048235294117647,2,3.0
693f27280c58443eb4177ee91d67dfb9,M,33.0,2015-01-25,1278,72009.80247912821,5,11,2.54,1,5.0
d18b4182842948c0bb9c08234eedcd9e,M,66.0,2015-09-02,1058,54996.59240988392,10,17,11.899411764705881,3,2.0
938b5a03d00d4a7e8921e9f897bab608,O,71.0,2016-06-07,779,65996.75203434378,17,9,12.648888888888889,5,5.4
534041374d564f06ad470c46a851464a,M,58.0,2016-08-12,713,66246.91271547085,14,9,14.686666666666667,4,5.5
a8ba3395a9bd426aa931f4ffdc75ddce,M,59.0,2017-12-04,234,97703.64831299073,10,4,21.9275,2,5.0
f1bb78fd885e4682b68fc63a7b12f40b,M,75.0,2017-10-09,290,80792.20344549633,8,2,22.36,0,
dc00446915634ce8b159aab8878da029,M,46.0,2016-06-28,758,71571.7044873923,13,19,10.447368421052632,3,3.3333333333333335
744a1660071c48f2bb2d1d1d2fe162cf,M,28.0,2017-12-06,232,70358.97291900349,7,7,3.0900000000000003,0,
f9db1f1cf337406bafbca5299809376e,M,18.0,2018-04-29,88,56030.051233571816,6,4,2.795,0,
dc736654f1fb4c499f907880699d1233,M,78.0,2016-07-30,726,110714.58297199146,6,10,90.47900000000001,2,6.0
eefce44ec87640a499c1043a3cf32f31,M,73.0,2016-01-03,935,112048.89669513404,12,15,22.180666666666664,4,5.0
ca7bb6b5974c44c0a6de4cc8c1c53cd8,M,40.0,2013-12-09,1690,92826.06126509937,13,14,15.10142857142857,4,5.5
751b883d5ea84c289686876ce968350b,O,51.0,2013-10-06,1754,130274.57938481128,9,2,27.915,1,5.0
ea0c00f10cfe4af4a197308ee893edc6,F,35.0,2016-02-25,882,71058.89609463212,16,17,16.23,5,6.4
922e38dbc17344eb94c7cd0cd3ae8dcc,M,59.0,2017-05-29,423,63410.75456353737,9,8,17.2425,3,5.666666666666667
6ea211a1598745da8b477684e619fad2,M,55.0,2017-03-13,500,94450.63718932185,14,8,21.95375,3,6.0
20c89886415b4f97a374cee3ace34fae,F,73.0,2017-09-10,319,121931.60707891118,10,4,25.76,2,7.5
72b40f47cf284501b0f32c6ec0bfd069,M,55.0,2015-04-27,1186,59069.34348905782,8,14,2.6735714285714285,1,2.0
365c954d08074683a4bfa8a55f373f86,M,29.0,2018-05-29,58,59725.96614381933,7,6,2.18,0,
f626cb1552414edab2afdbf0c32c8476,O,56.0,2017-08-20,340,89168.72350478485,10,1,20.2,0,
65cc4124fc4c4007b7fa8c1052d2ede7,F,69.0,2017-03-08,505,77864.92436879735,13,12,18.749166666666664,3,4.333333333333333
4bec2db791814ddfbc51ee4d7ccca5c4,F,66.0,2016-08-11,714,96485.14468327588,10,7,20.054285714285715,2,4.0
51d24a88e6fb4395b670ec41ab687ad2,M,28.0,2015-04-06,1207,60621.29099231514,4,10,2.976,1,2.0
54d83f2098c644179b836195324833a8,F,94.0,2017-05-08,444,80164.26191429253,14,5,21.028,2,7.5
703e3ddbbb824a3f9cfd737dcc479743,M,72.0,2017-10-02,297,66006.78097481305,14,11,18.144545454545455,4,4.75
2065e9227d294ed88eac6bab55304e9f,M,19.0,2017-10-01,298,35140.050061230926,6,5,2.7720000000000002,0,
b4bbb32acdea46dbb6802bf35d4aa1cc,M,64.0,2017-09-10,319,60965.80353945559,16,14,28.767142857142858,4,6.0
5b4d5dff4aa24812a05a86b616165b36,M,42.0,2017-01-11,561,50650.57361657287,6,12,3.4125,0,
fcab73d6aea946eba8569dee5141738b,M,37.0,2017-12-14,224,31450.92099638094,3,10,6.4719999999999995,0,
8cc382605ece4420a536e2123e05444b,M,40.0,2017-12-03,235,38879.54092375026,9,5,1.766,0,
670626b55bfb4ba39c85b27cc7cca527,M,21.0,2016-05-11,806,46224.432169039785,12,15,8.394666666666668,4,5.5
2951d232091740aba36fffbe039f36ca,F,45.0,2016-02-07,900,48358.71263108235,6,13,3.2953846153846156,1,3.0
94f30e79709c4986b42a5a210c2bac4e,F,81.0,2015-10-02,1028,65828.1752346996,8,16,2.09625,0,
c6fcfe66873345fda7452c7d1d97724b,M,26.0,2017-08-28,332,65423.1900663445,14,11,17.084545454545456,4,6.0
c77f073996314357b57c8765e85d0a01,F,51.0,2017-07-02,389,82496.41463630015,13,12,20.2925,4,4.25
6d1ebb4a12294423ae8511092abe9db8,M,60.0,2017-07-29,362,69076.29152004448,6,3,1.7100000000000002,0,
4e46337117a043c181b644414d2aa5f7,M,29.0,2017-11-15,253,51684.91174621685,11,14,10.358571428571427,4,5.5
ec22d5bea1034ad3b1ca8bca706ed4e3,F,76.0,2017-08-11,349,57047.218520903734,14,6,12.299999999999999,4,6.25
3579056d94644a9481e05012b48fe252,F,37.0,2015-01-17,1286,81311.7288499254,10,20,4.0475,3,3.0
6a8bb00f18204adb8a7c73d60f503853,F,49.0,2017-12-25,213,53342.70044037341,7,6,19.296666666666663,2,3.5
2d585be7e0224c54a6c5525f703a48c6,M,45.0,2017-08-28,332,51480.54300302518,5,2,4.665,0,
ab32ed59e5c14ab8b333db3dadf044aa,M,60.0,2018-06-19,37,35274.12144995258,13,12,9.431666666666667,4,6.75
b9c26aa2fdd948cd80ba0fec010a16ba,M,49.0,2018-04-05,112,62457.68621702576,5,7,17.071428571428573,0,
61ab10334b19403a9afb9e02ad05c08b,F,57.0,2016-04-22,825,110669.97023651142,10,6,23.189999999999998,3,6.0
9ac56967925a4c33bd7a256a140ca46e,M,76.0,2014-03-04,1605,98190.84381897638,12,15,4.263333333333333,2,3.5
5051dacd105a4660b161bb23ad545134,M,52.0,2016-10-09,655,82663.18078844162,12,11,18.11909090909091,4,4.5
29429c50dbba41029257421ba4135139,M,25.0,2013-08-13,1808,90772.38449927304,11,21,2.6604761904761904,2,3.0
96335586a1a645e8918f6810a1fc1375,F,98.0,2016-07-26,730,106142.3999999922,7,6,20.121666666666666,2,6.0
63996e7147c44a208bfdcd92ef0f49f7,M,24.0,2017-10-04,295,53208.831852786396,10,16,13.599375,3,4.0
bd40b5d8818e40bba31a9c1195255017,M,26.0,2017-07-31,360,72283.75388450609,12,11,11.69,2,6.0
cb05753845764558b432e0349408c6e2,M,19.0,2018-02-10,166,32104.25783868966,5,2,3.115,0,
41ec861919494c089c4ff9ddad44bc4d,M,58.0,2017-07-08,383,96485.50114775328,10,8,25.337500000000002,4,4.25
2c4f8a7e0933415ca5ceda66946c1255,M,61.0,2017-02-20,521,88173.09152660055,9,9,22.69,2,7.5
0340f0361285411ab60a24823b020112,M,32.0,2017-11-23,245,62127.965950942984,8,7,2.9499999999999997,0,
d841103ad25f4103bb3d93989f3dad32,F,45.0,2018-07-06,20,89376.1093354523,11,3,25.323333333333334,3,5.0
02eba2268a3640bb8e85880e12617c5f,F,79.0,2016-02-29,878,68592.2442593277,11,12,15.7475,3,3.3333333333333335
af1447ec7d6b4fef9998a831aedd3102,F,76.0,2018-05-02,85,66175.46031620093,11,8,1.9324999999999999,0,
28b3976a307449579b63b27029baae63,F,58.0,2016-12-07,596,64632.6150077424,9,8,13.585,2,6.0
614abc1d5cfa4e0a8c60ef2c87f71143,M,74.0,2018-03-03,145,68049.0185366191,11,3,17.286666666666665,2,5.0
3ff81199253748819121dcd14361b248,M,66.0,2017-09-21,308,80032.32224388757,7,5,4.384,1,2.0
ad37608a05a9453d8439806e90962c59,F,26.0,2017-10-10,289,39324.75383044948,8,7,2.488571428571429,1,2.0
4a36af35403c411ab8ae52cee940b624,M,74.0,2016-04-27,820,84400.94974050223,5,8,18.74875,1,10.0
f473bfcb688e4c42be46bb9441577e06,F,61.0,2015-07-14,1108,73263.84293808024,9,18,3.938888888888889,2,2.0
a56c43781fd04fbba019f14c451bc655,F,54.0,2018-04-25,92,79527.84612853087,12,2,31.86,2,6.5
96478f7e1a44473f8e29342139a0b836,F,76.0,2017-09-24,305,90645.94172440883,6,6,23.361666666666665,2,3.5
9f6b1e6057cc413ea67c1f194f0d977d,M,58.0,2017-09-19,310,40566.813531442625,8,3,6.21,1,3.0
62d72f03f21c4cdb9f43b6d5bfa005c5,M,87.0,2016-09-05,689,48567.12014328603,8,10,2.45,1,2.0
946eee504439450a8b38ef5009b688c6,F,84.0,2017-09-15,314,119666.23013168562,10,2,25.67,2,6.0
8465309631bd485dabc3b1c207f7dfd6,F,71.0,2016-06-26,760,103294.53409222579,11,9,25.01,4,5.5
c65b8b01378941d386c6e23adb02edcf,F,74.0,2017-04-13,469,79484.00334056758,10,9,19.295555555555556,3,8.333333333333334
6e81b647b6d84966b63e0d4fc45fc4f6,M,37.0,2016-07-31,725,72240.5994045724,11,13,16.043076923076924,4,5.75
8c21762e5c1c4ea881f6a9989116b058,M,76.0,2017-08-26,334,45064.47500566405,8,8,2.12625,0,
edb1301a79144e64ac659b2e7b6628c9,F,62.0,2016-05-30,787,131035.83784612457,15,12,26.020833333333332,5,4.0
7b0feb2ed3d340ceadb37a19e884c382,F,56.0,2016-10-31,633,92565.69204225655,5,5,26.060000000000002,1,5.0
83168b0328154e1e8219da9488f2dc7c,M,47.0,2017-10-05,294,36174.3774098218,10,3,2.33,0,
ed13e0d6193242389970af84c517d3f6,M,76.0,2017-11-21,247,63207.63163579799,12,2,11.864999999999998,0,
b838fca43cb64974b252dda18a6f767a,F,87.0,2017-11-30,238,101991.94038892078,6,5,20.612000000000002,2,6.5
e8655d5b4b36460b9e1a62bbb8e835f7,M,76.0,2017-08-02,358,46371.50673665849,7,3,4.8133333333333335,0,
6654aee73c3b477da42ca1b585562e95,M,70.0,2016-01-14,924,64400.365999651214,16,20,12.443999999999999,4,8.25
774d4dd8316449afb52b3121f296aec6,M,28.0,2017-07-03,388,37983.760095737845,10,10,9.018,3,4.333333333333333
b50988649f544a49837147fab2865fc9,M,57.0,2016-10-08,656,84977.29601298492,14,15,19.88,4,2.5
f694568bf7d94b74b98a4c824b9c4a13,M,77.0,2017-03-17,496,67725.07797049903,10,6,11.306666666666667,2,6.0
ec65e9186cd449908f63cbbaa16843fb,M,58.0,2018-05-07,80,34578.38230800522,5,3,28.173333333333332,1,2.0
a0aa2dbb521e4389b34d0c29a2a77286,M,94.0,2017-07-26,365,102599.99999999623,14,8,28.90125,4,5.5
f3744c73f14f4ceaa1f9059aa34087d1,F,34.0,2017-02-14,527,49171.231466509955,12,15,10.331333333333333,4,7.5
dead5bb271584b079a521e8ab19b1cab,F,23.0,2017-11-29,239,56790.99160217977,10,6,3.58,2,2.5
4b54746836c34bc9a0db105b7d144de8,F,89.0,2017-10-16,283,40336.52246277406,8,12,7.980833333333333,1,3.0
a9b2b6471a0b4e4ca8b645dff2a92b9f,M,44.0,2017-08-11,349,58123.58113450569,11,0,,0,
36e34555c04b4996856a9cdb83f701f7,F,58.0,2015-12-10,959,107720.94526477123,11,6,20.905,2,3.5
566e10b4f3a34accbe28f4de00a24d03,M,64.0,2018-02-18,158,51693.78946480502,6,6,12.043333333333335,1,5.0
024218e67fa549a4a0a99b32b7b6fbf9,M,54.0,2018-03-08,140,72097.15219333353,12,11,17.58,4,6.5
30ebcea068b94518b2e5c7f4bdb6b142,M,33.0,2016-01-23,915,89747.02026821904,6,8,22.197499999999998,1,10.0
72701f155fdd41698c130081571d9680,M,58.0,2017-04-08,474,55255.447499932576,12,7,10.194285714285714,3,3.3333333333333335
8b9d8c10bfd24944bede476aa86a5a85,M,25.0,2018-04-25,92,36705.15975162963,4,7,1.8414285714285714,0,
8fcb585e133e4905bf90587609d01f49,M,29.0,2015-10-06,1024,39711.80593958874,9,14,6.453571428571428,2,3.5
85f4e5ea5c0044619482bfe16ae32c01,F,100.0,2017-12-31,207,74167.51682733926,9,3,16.349999999999998,3,4.666666666666667
9e181c88e30e46208b6d6acc0d285570,M,21.0,2017-11-03,265,46528.52001815131,6,5,2.94,0,
276f46b068304479b621af1a0dcc6f95,M,54.0,2018-02-07,169,58031.48493935388,10,0,,0,
0517e2aca44d4327875c3bb8478e492e,F,45.0,2017-08-23,337,42945.70461908039,12,7,11.828571428571427,2,2.5
80e68e62c02847f784266d7d6f0e75f5,F,23.0,2013-09-06,1784,75747.38977610675,5,11,3.2290909090909095,0,
03ff3cf4aec84162be697c28346bdd5a,F,58.0,2018-07-21,5,47049.57638799188,9,9,4.115555555555556,1,5.0
7c0744d096494b7f9f7277a2cf04272a,M,60.0,2016-10-15,649,111224.87303854493,11,7,27.018571428571427,3,4.0
e3f38d5e936d4e0ba551f33412e8f404,F,64.0,2016-05-11,806,50965.39957099259,10,10,11.787,3,7.333333333333333
1765353e2e2c492a9224bbfd67f500e8,F,46.0,2017-02-06,535,54851.31756766487,6,7,14.852857142857143,2,7.5
8e6a1fd8b5fb499ba8e765db85803e7d,F,58.0,2015-12-10,959,100376.335360355,12,12,20.050833333333333,4,6.75
fb3432c746a146298ba972d23b92687a,M,31.0,2017-11-24,244,53692.51259825244,14,17,12.19764705882353,4,2.25
52bba0edb9fd44459b6a72c1a6d0752c,F,73.0,2018-02-05,171,32138.121948110987,8,5,8.234,1,5.0
9ead4386a1c141fcaec06f864132df0c,M,47.0,2017-05-23,429,84289.8118396546,10,6,21.148333333333333,3,3.3333333333333335
35d901988c884e41896d66088ab9d258,M,60.0,2016-10-24,640,36623.17695029709,9,15,7.8806666666666665,3,5.666666666666667
ebd75cc3fdb740eb8b95014aa3dbf031,F,69.0,2017-11-28,240,73633.47621825365,6,2,20.085,0,
dce784e26f294101999d000fad9089bb,F,53.0,2016-02-03,904,133098.66898108163,14,7,164.5514285714286,4,2.75
61e81e0f321d49e7a62c44a2595c3bab,F,19.0,2016-01-31,907,64169.9369663981,6,6,14.781666666666666,1,10.0
aca4a4128fe64013834fe74966b01287,M,61.0,2018-02-26,150,49542.39838710308,5,4,1.2349999999999999,0,
5da12276a82b4cdb908cb4977877d3b4,M,59.0,2017-03-06,507,92364.49547664257,12,6,23.0,4,5.5
b58c3f7f4dea4173888d95644224f485,F,57.0,2017-11-21,247,52673.02636316499,10,1,6.45,0,
552ad5b22185465c9623c57019f72c26,F,50.0,2016-09-19,675,87624.31722791285,5,4,21.0925,1,10.0
66275050f9a44ba28c9008f6e284eeac,F,64.0,2017-09-14,315,103661.3577997246,6,6,26.653333333333336,2,7.5
444990e4558e4ff4aca87fae72c04034,M,47.0,2018-03-20,128,63696.10804294345,8,4,12.0075,1,10.0
982f2197b2c3414c976128bae1ba834a,F,70.0,2016-04-25,822,110599.98736360228,7,2,24.545,2,7.5
40bbc83401e74e71ace9e09af32c516e,M,49.0,2015-10-15,1015,58216.135100506,15,18,11.91777777777778,5,6.6
61bc0cd091d6413f88bedab9a30ed07e,F,71.0,2017-08-21,339,39741.53241593638,10,3,8.263333333333334,2,4.0
936c6f2b0024490d947611e446bac46e,F,67.0,2017-06-08,413,81823.95578260388,10,6,18.041666666666668,2,3.5
8bf054c6db1a44f1acfb4c40fdd59100,F,74.0,2016-08-15,710,92919.32779071179,8,7,21.365714285714287,2,2.0
671a142bc07e47389b920cb0c37793bd,M,29.0,2018-01-25,182,69621.10219719571,8,8,4.1425,0,
5d05e39fbc074051af5494d89040ed7b,F,67.0,2017-12-08,230,77677.14669085269,8,4,16.0925,2,4.0
a5eb8d8f9d90410fa3971ba125926072,F,66.0,2018-01-15,192,64561.483427828425,16,11,15.523636363636365,4,5.0
638eb4b1d24b48e1bbcb15e5b5326650,M,57.0,2015-10-23,1007,64300.78575121681,14,8,8.995,4,2.5
ea30ebe987f34ecfb1b8561cd51a9d66,M,43.0,2018-04-30,87,90647.6948998354,9,1,27.46,2,3.5
f02ff8f1d6954b4497ab84166ab48fe5,F,69.0,2018-02-12,164,86955.5052841798,11,5,25.058,2,6.0
681634754d6e499f9d87ab72e5759b66,M,60.0,2016-12-04,599,43115.674481343995,8,11,7.685454545454546,2,4.0
a1cf198e6f334dcb9a4a4f6d8f6d4b84,M,67.0,2013-08-28,1793,91945.1922129977,7,2,17.965,1,5.0
8eccb7f58aaf47c98a7a74ed6ba0d7a4,M,74.0,2018-04-28,89,66231.29681635612,12,6,3.578333333333333,2,4.0
0e5242be49104c608825b24ee7b85fad,M,67.0,2018-05-10,77,66063.9284956092,8,9,2.2755555555555556,0,
12e0c95d8db54ee48800073d5b0a1269,M,80.0,2018-04-17,100,73534.25380100487,12,6,22.194999999999997,3,5.666666666666667
4849391c6fd14d47adc33353fbde6d82,F,79.0,2015-12-28,941,123165.92209377581,7,5,28.913999999999998,2,3.5
d4a7ab8bfb7940479867e911e984505b,M,66.0,2017-03-15,498,92189.38439403517,10,6,18.61,3,5.0
3069fa61e49643aa8554d080dcdddf41,M,23.0,2017-12-27,211,69002.62513912488,12,7,14.200000000000001,4,4.75
035d5aa3c23a4059ae663b4c07aa26ce,F,37.0,2015-11-22,977,109359.31595098418,11,12,21.829166666666666,3,5.666666666666667
a89e75b62ad648d68d4160653f36d901,M,44.0,2018-02-10,166,67315.379339188,14,9,15.81777777777778,4,8.75
e8aff9960beb45d784bfe145f960581d,F,89.0,2017-10-13,286,109402.38693117337,3,5,22.122,1,10.0
2f21db46b5f84be5b4d14cac584cdc0d,M,63.0,2015-05-30,1153,84164.00124330516,9,19,3.882631578947369,1,2.0
e20a018d829b41e5a01e46d71a6dd009,F,43.0,2017-08-14,346,78524.78371711144,10,3,17.55333333333333,0,
c86e089ef00b4edbb4382f80fb0d2e77,M,75.0,2016-07-17,739,63105.23933458006,14,16,14.091875,5,5.0
251d8e61db61415fbb3eee0b89ef40e1,F,54.0,2017-09-16,313,70502.7326776917,14,16,17.1,3,6.666666666666667
d5783bc35544463ea658fec3ba5077df,M,41.0,2018-03-09,139,61784.53024721243,12,4,14.0175,2,2.0
ee6d71acc74a4b1183ef4a2822e652e5,M,71.0,2017-01-07,565,63085.00895748801,7,3,11.566666666666668,1,5.0
6368c154e8014fa49bc178a60f453b04,F,50.0,2016-01-27,911,71494.73198790319,10,5,14.934000000000001,2,2.0
9ea228a4b3f640c985cc123dbf59b8e4,F,60.0,2017-01-17,555,50586.53543349127,10,11,3.514545454545454,1,2.0
8f640d43c9724dd5979461559671a541,M,66.0,2016-07-21,735,82901.7540175623,11,11,18.293636363636367,3,3.3333333333333335
d3087275deda496ca72179083b513392,F,47.0,2017-11-20,248,55845.181781264604,13,11,13.716363636363637,4,5.5
f9503157aa944242ae1ab0c8376d1299,M,75.0,2017-10-13,286,49921.47753170047,11,5,2.984,1,5.0
1f9e0510404c44a38d0d826f8f9e1dfc,F,28.0,2018-01-26,181,47789.48512362809,7,1,1.1,0,
31f4ecdde5b74471a33137bd0a926ec2,F,41.0,2017-10-01,298,92641.95016142698,14,9,23.876666666666665,4,6.25
111c8272538f468c9801fd22d16ffcdc,F,45.0,2015-02-27,1245,45506.67461448464,7,10,2.222,0,
07220f70535d46459cbe0ca0e2c85dec,M,36.0,2017-09-27,302,65010.65754962076,11,13,2.835384615384615,1,3.0
bb8f4c201203433cb610477526658b13,M,83.0,2017-09-27,302,34103.9515014404,9,7,8.461428571428572,1,2.0
701f5a2770694eff9d3863d73d5402f8,F,74.0,2016-12-17,586,84863.7885671835,14,9,26.877777777777776,4,3.0
2f429d0f591845e48eaead903fed2c3b,M,56.0,2018-07-06,20,96405.69096857778,15,3,23.776666666666667,3,6.666666666666667
23c90b19c0754fedba9ce517ff067213,F,36.0,2017-10-01,298,77734.05013545022,7,6,5.721666666666667,1,2.0
a14d4f2ec359464f8d4aeac17b755903,F,85.0,2016-01-15,923,98402.45030988358,12,14,21.669999999999998,4,5.0
f56d99366db74f57b3ed95696955ccbd,F,75.0,2018-06-08,48,88895.1618378939,16,5,19.056,4,5.5
fd91690fcf5b477aa5b5bdedb238e907,F,69.0,2017-11-16,252,78038.30839662666,9,3,14.44,1,10.0
2592eba5061344858194f091dea0af7b,F,73.0,2017-12-20,218,45022.65863236464,5,6,2.9633333333333334,0,
8ce65a3b2b79468980312b5a61b77e29,F,44.0,2018-03-29,119,85108.93427965911,10,0,,0,
7a96cdb7ae6047f7ad042e8f97e66ae0,M,70.0,2015-07-28,1094,42821.17810982357,12,25,2.464,3,3.0
5589f5c4d6164cb4bd1feaca5384315e,M,53.0,2017-09-29,300,123574.7012160531,13,8,31.021250000000002,5,4.0
e6c2258206e042bda5c9cdf888ed1aa0,F,77.0,2017-09-02,327,36426.96085810313,10,6,5.7683333333333335,3,5.666666666666667
95d6656ab3d74c309ba5cd64099aadfd,M,42.0,2018-05-07,80,54918.6071950671,12,6,16.271666666666665,4,4.25
d8fcb80361374a7cb328c43b94bcfeba,M,76.0,2017-10-15,284,70072.94406781439,6,8,15.9475,2,6.0
2a0e53dc299749af9cb7aa1f56036ec7,M,71.0,2016-11-22,611,64837.35751956706,15,15,12.06,4,5.75
d15e46c18322472ab7e3dfbc2951aefa,M,18.0,2015-08-12,1079,61517.9982727563,9,8,12.2625,3,4.0
3cded3f0894749648ccf3159d2bd9c79,F,69.0,2015-09-28,1032,146684.5058028345,10,12,29.564166666666665,3,6.0
1d3acfc18ee04b70b51e5fa1826c9621,F,53.0,2016-05-31,786,138089.73651796702,11,5,20.580000000000002,4,4.75
fb99c38cdceb4f92bf004f4c3e95fff4,M,75.0,2018-02-23,153,43377.02833369991,11,3,5.033333333333334,1,5.0
b3ba57dfc2d740f5807da2b270e96825,M,22.0,2017-08-07,353,73254.41508672383,7,2,1.095,0,
a6173195564d4c7ba641bc441b28c4f0,F,25.0,2017-10-20,279,48787.25697610407,9,7,1.5642857142857145,0,
208d11d3c6a54e84b546b628c9528f43,M,57.0,2016-11-25,608,80711.25194632016,9,7,3.7014285714285715,2,3.5
8b52e9bd7cf1409ca13519014132a239,M,52.0,2017-07-22,369,78906.52238837491,14,7,14.932857142857143,4,5.0
2efcae731db8472cbac17b3bea07a808,M,68.0,2016-12-26,577,88091.01376433064,14,13,23.431538461538462,4,4.0
a3fb80657b0b48018345c415a72838b4,F,71.0,2017-05-31,421,114746.93205434529,7,4,32.6075,2,3.5
9a9e36298cb54b72a95fd6550ceff288,M,73.0,2015-09-12,1048,68600.94133816841,11,17,12.975882352941177,3,2.3333333333333335
96ef48731cec466595fb2f9930694d53,M,72.0,2017-11-22,246,65300.78242711673,8,6,3.546666666666667,1,2.0
7172905d28774ee196a599a883065be5,M,36.0,2018-01-31,176,57079.39347703058,9,7,4.847142857142857,1,3.0
11b57777124f4b5485ed3826aeea3e6c,M,23.0,2017-09-07,322,42810.091266344105,5,2,2.685,0,
a1dcc22a7130456296338d45fec72622,M,46.0,2014-01-18,1650,96294.74820513607,14,8,15.74,4,3.5
1a15d81c06e74971aad99a8048b874e7,F,57.0,2018-07-18,8,70118.17685716253,6,2,9.59,1,2.0
c0556f3c529748b0b04351a208187d5e,F,55.0,2017-10-24,275,103850.44389841572,13,7,26.434285714285714,4,6.25
ec894ba87ade4d5d8a980e0b51c7fcd0,F,38.0,2016-06-24,762,64586.31439437062,14,14,14.844999999999999,4,7.0
277d5c3110104e278963d796465f45a8,F,64.0,2016-04-27,820,127195.79749624984,15,7,27.857142857142858,5,6.0
9fe7598aa80447f281433beb1c2b5a48,F,39.0,2018-03-03,145,37117.64647451951,16,8,12.2975,4,5.5
13f95724ed4042aaa8953e8ed5d073c9,F,18.0,2015-10-25,1005,53149.3855491167,11,10,11.851,3,4.0
f3db61e170a74b94979f2d9d3e512cf4,M,26.0,2016-04-06,841,38208.674678764684,9,15,2.992,1,2.0
9cbc97671cc847528ee4bc9ad666f9c6,M,26.0,2016-11-13,620,51284.61648494988,10,9,10.473333333333334,3,6.666666666666667
20ed2ff30ba54901beb1accd472a013f,M,58.0,2015-11-25,974,139989.64555262867,11,9,28.56666666666667,3,5.0
d212052a213842e7863821f278bc4bdf,M,62.0,2015-02-25,1247,107961.34654106083,12,11,19.241818181818182,4,4.5
6684c575f70549c19c85baab3bebae8c,F,46.0,2016-07-12,744,80719.52707654989,10,13,17.993076923076924,2,6.0
7b943337ec0547bd8967e111d1b794d4,F,48.0,2017-03-10,503,52258.6925687844,11,21,11.798095238095238,3,8.333333333333334
9c7eeec3d84b4c698169ef5de01fde26,F,78.0,2017-06-14,407,104602.2459961438,14,10,23.682,5,5.0
c46d6f7fce5642ea999b90b4028c1d78,M,60.0,2017-02-06,535,63806.63472156934,8,10,12.784,2,4.0
ca4684ba54b546fd89c653f56b320a26,M,48.0,2015-08-28,1063,92591.83355872268,12,8,19.17625,4,3.75
8afe5b98fadd4671835b6ed6d9d52755,M,30.0,2014-12-03,1331,41043.45729611901,4,10,14.443999999999999,0,
b060504771aa4ab9b4bdf98051c7cc05,M,70.0,2015-12-18,951,61101.92776836988,7,5,12.008000000000001,2,3.5
398a7192ff1f4667b7489399788debf3,M,67.0,2017-09-21,308,59757.46727543605,8,15,5.445333333333334,2,6.5
bea062a97557458a97f3e2df8d87755a,F,69.0,2017-02-09,532,110751.97073817402,12,11,26.014545454545456,3,5.0
6263d948f09b4cfc87b0b59955f269f1,M,41.0,2016-10-02,662,55190.185898938435,12,15,12.592,5,3.8
ce2819ef946145c2a1b2ac36458d5229,M,71.0,2017-08-19,341,95634.81800732539,11,9,24.762222222222224,3,2.3333333333333335
58ddbf7074aa492694bf793799f7fbc9,F,80.0,2018-04-20,97,86756.3761780486,10,4,23.5375,3,3.0
8c1414ceb830439e886e299f4a27cc12,M,47.0,2018-06-12,44,33307.58193602054,7,3,1.8133333333333335,0,
9c7b048269ec4afd9205201a8e386c22,M,54.0,2017-08-10,350,49523.12118234465,16,22,10.202727272727273,5,2.8
130a423ffae24fc09c6cf91590e336d3,M,61.0,2014-12-18,1316,67309.88362963377,12,2,18.08,2,3.5
deea022f140443f8b05bb5da3ae30013,M,77.0,2017-10-05,294,35110.42513306234,8,5,3.776,1,3.0
94a74c6eefec4c068b39bf34777ed96b,M,23.0,2017-10-26,273,46607.071364782285,11,6,1.7833333333333334,0,
57e737efcebc4fc5b5f9f2f8c58763ce,F,64.0,2017-12-10,228,36723.70119261002,13,16,8.984375,3,5.0
a44b09e04d394303aa5c79cba7655a02,M,60.0,2018-02-06,170,60116.712375749805,9,9,1.731111111111111,2,3.0
61b8c67126e2471892b7336b0bb58f11,M,82.0,2016-10-22,642,74422.20573057774,12,11,16.334545454545456,3,4.333333333333333
fcb0b163801c45608a52a8958d8878ef,M,52.0,2016-03-28,850,45458.985511126666,10,17,2.5329411764705885,2,4.0
819820580bb040c690d702555dde04dc,M,34.0,2014-01-19,1649,83532.240249431,9,22,3.097272727272727,1,3.0
d10c2674404040778c0bf927ef316082,M,72.0,2017-02-17,524,35738.28197790773,5,12,8.055,2,4.0
45cd1a36dae04428a949857ede724b06,M,52.0,2016-12-31,572,69947.28065856977,11,25,2.8528,3,2.6666666666666665
1d6bfc684bbf435ab2397e9586e5a20c,M,66.0,2018-03-28,120,62563.12983220821,10,0,,0,
aea8a070df2f42f2a3143e8991205492,F,64.0,2018-04-07,110,85971.04360317386,11,4,20.245,2,3.5
7c258d18115d4641a3a18c14db7cd1c1,F,47.0,2017-10-17,282,42450.54559597253,12,7,8.412857142857144,2,4.0
e6cd4bec9abe432086770f43dd1918d0,M,61.0,2017-08-21,339,55852.96447645113,6,4,2.9450000000000003,0,
